Id,course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,runners,Distance,Yards,going,Limit,WinTime,Seconds,speed,others,pos1,position,TotalBtn,Unnamed: 20,distance,CardNo,horsename,Draw,price,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments,Form,Days,CDB,Odds,Decimal,previous_position,days-since,difficulty
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,18.15,12,12,8.12,8,16.24,17,Glorious Angel,6,20,2,8,11,123,,,Hugo Palmer,B A Curtis,,79,"took keen hold, held up in rear, never on terms",416261,9,D,45307,16,1,9,12
44791131,York,44791,0.673611111,British EBF & Sir Henry Cecil Galtres Stakes (Listed Race) (Fillies & Mares),,1,3YO plus,11,1m 3f 188y,2608,Good (Good to Firm in places),,2m 30.75s,150.75,17.30016584,17.16,8,8,9.2,9,18.4,4,Golden Lyra,9,2.75,3,9,0,126,Fav,,W J Haggas,Tom Marquand,,101,"held up in behind leaders, ridden and weakened from 2f out",44197,43,D,45393,2.75,1,43,12
44791105,Chepstow,44791,0.666666667,Follow Vickers.Bet On Facebook And Twitter Handicap,,6,3YO plus,15,6f 16y,1336,Good (Good to Firm in places),55,1m 11.04s,71.04,18.80630631,18.77,2,2,1,1,2,5,Hagia Sophia,8,1.875,4,9,4,130,Fav,h,C Mason,Hollie Doyle,,49,"dwelt, in rear, pushed along and headway over 1f out, ridden and kept on strongly final 110 yards, not reach winner",809351,10,D,45333,5.5,1,10,46
44791139,Killarney (IRE),44791,0.795138889,Mongey Communications Kingdom Gold Cup Handicap,,,3YO plus,14,1m 6f 40y,3120,Yielding (Yielding to Soft in places),,3m 12.03s,192.03,16.24746133,16.23,4,4,1.9,2,3.8,16,Harrys Legacy,8,4,4,8,7,119,2Fav,t,H de Bromhead,W M Lordan,,79,"slowly into stride and towards rear, pushed along and some headway on outer early straight, 5th and ridden over 1f out, kept on one pace",570-211,37,C,-,-,1,37,4
44791131,York,44791,0.673611111,British EBF & Sir Henry Cecil Galtres Stakes (Listed Race) (Fillies & Mares),,1,3YO plus,11,1m 3f 188y,2608,Good (Good to Firm in places),,2m 30.75s,150.75,17.30016584,17.3,1,1,0,0,0,5,Haskoy,10,6.5,3,9,0,126,,,R M Beckett,R L Moore,,,"in rear, pushed along over 2f out when still plenty to do and no immediate response, soon switched left and good headway over 1f out, went second inside final furlong, kept on well to lead final 110yds",1,20,D,45296,5,1,20,12
44791107,Fontwell,44791,0.704861111,V2 Proper Local Radio In Sussex Novices' Limited Handicap Chase (GBB Race),c,3,4YO plus,2,2m 5f 135y,4755,Good (Good to Firm in places),,5m 35.00s,335,14.19402985,14.19,1,1,0,0,0,1,Hell Red (FR),,0.571428571,5,11,10,164,Fav,t,P F Nicholls,H Cobden,,129,"chased leader, headway to dispute lead before 6 out, led from before 3 out, pushed along before 2 out, readily",02-1141,32,C,45539,0.444444444,1,32,43
44791139,Killarney (IRE),44791,0.795138889,Mongey Communications Kingdom Gold Cup Handicap,,,3YO plus,14,1m 6f 40y,3120,Yielding (Yielding to Soft in places),,3m 12.03s,192.03,16.24746133,16.12,13,13,11.65,12,23.3,6,Herring Island,17,3.5,3,9,1,127,Fav,,Joseph P OBrien,D P McDonogh,,97,"tracked leaders, 4th halfway, ridden and no impression 2f out, no extra from over 1f out, eased inside final furlong",45322,51,,45331,4.5,1,51,4
44791104,Chepstow,44791,0.642361111,Best Odds Guaranteed Every Day At Vickers.Bet Handicap,,6,3YO plus,9,7f 16y,1556,Good (Good to Firm in places),65,1m 22.49s,82.49,18.86289247,18.86,1,1,0,0,0,5,Iconic Knight,3,12,7,10,0,140,,,A W Carroll,William Cox,,65,"handy, ridden and led narrowly over 1f out, stayed on well when challenged, did enough",233621,27,CD,45329,3.5,1,27,46
44791125,Stratford,44791,0.659722222,National Racehorse Week 10th - 18th September Handicap Chase,c,5,4YO plus,9,3m 3f 119y,6059,Good,100,6m 54.80s,414.8,14.60703954,14.55,3,3,12,12,24,4,Judge Earle,,4,10,11,6,160,2Fav,,P Bowen,S Bowen,,92,"chased leaders, ridden before 2 out, no impression approaching, weakened last",PP-5121,36,,45329,3.5,1,36,36
44791127,York,44791,0.576388889,Sky Bet Lowther Stakes (Group 2) (Fillies) (IRE Incentive Race),,1,2YO only,13,6f,1320,Good (Good to Firm in places),,1m 10.80s,70.8,18.6440678,18.5,9,9,4.12,4,8.24,5,Kerindia,5,25,2,9,2,128,,,M L W Bell,David Egan,,,"close up, ridden along 2f out, soon no extra and faded inside final furlong",13,16,,45316,25,1,47,12
44791132,York,44791,0.697916667,Or8Wellness EBF Stallions Nursery Handicap,,2,2YO only,14,7f,1540,Good (Good to Firm in places),,1m 24.60s,84.6,18.20330969,18.2,1,1,0,0,0,5,Kyeema,10,8,2,8,12,124,,,W J Haggas,Tom Marquand,,82,"took keen hold, prominent, going easily over 1f out, shaken up to lead inside final furlong, ran on, always doing enough",341,16,D,45299,8,1,16,12
44791139,Killarney (IRE),44791,0.795138889,Mongey Communications Kingdom Gold Cup Handicap,,,3YO plus,14,1m 6f 40y,3120,Yielding (Yielding to Soft in places),,3m 12.03s,192.03,16.24746133,16.25,1,1,0,0,0,11,La Hacienda,13,11,5,8,7,119,,p,Matthew J Smith,M P Sheehy,3,82,"tracked leader, 2nd halfway, ridden to lead under 2f out, kept on well inside final furlong",378-171,20,D,45301,10,1,20,4
44791130,York,44791,0.649305556,Darley Yorkshire Oaks (Group 1) (British Champions Series) (Fillies & Mares),,1,3YO plus,7,1m 3f 188y,2608,Good (Good to Firm in places),,2m 29.92s,149.92,17.3959445,17.35,3,3,2.75,3,5.5,2,La Petite Coco,6,4,4,9,9,135,,,P Twomey,W J Lee,,115,"keen, dipsuted lead, led over 2f out, ridden and headed over 1f out, ran on inside final furlong",12111-1,53,D,45296,5,1,53,12
44791127,York,44791,0.576388889,Sky Bet Lowther Stakes (Group 2) (Fillies) (IRE Incentive Race),,1,2YO only,13,6f,1320,Good (Good to Firm in places),,1m 10.80s,70.8,18.6440678,18.46,11,11,5.17,5,10.34,7,Lady Hollywood,4,10,2,9,2,128,,,Alice Haynes,Rossa Ryan,,103,"held up in behind leaders on inner, pushed along 2f out when every chance, soon ridden and weakened",24111,29,,45299,8,1,29,12
44791123,Stratford,44791,0.611111111,Brian And Sheila Vaughan Memorial Handicap Chase (GBB Race),c,2,4YO plus,7,2m 3f 98y,4278,Good,,4m 35.05s,275.05,15.55353572,15.54,2,2,1.25,1,2.5,4,Larch Hill,,3.2,9,11,7,161,2Fav,,C & A Pogson,B S Hughes,,125,"taken down early, chased leader until 3 out, stayed prominent, ridden and rallied to lead approaching last, headed soon after last, no extra final 100yds, finished lame",15-5141,32,D C,45294,3,1,32,36
44791117,Leicester,44791,0.78125,Irish Stallion Farms EBF Fillies' Nursery Handicap,,4,2YO only,11,6f,1320,Good (Good to Firm in places),80,1m 10.66s,70.66,18.68100764,18.67,2,2,0.2,0,0.4,8,Lily In The Jungle,11,8.5,2,9,2,128,,p,P A Kirby,Billy Garritty,,71,"led and switched to race in centre, ridden over 1f out, kept on well but headed close home",702611,10,D,45295,4,1,10,74
44791129,York,44791,0.625,Clipper Logistics Handicap (Heritage Handicap),,2,3YO plus,18,7f 192y,1732,Good (Good to Firm in places),,1m 34.59s,94.59,18.31060366,18.06,15,15,9.7,10,19.4,10,Lion Tower,4,22,5,9,5,131,,,Grant Tuer,S H James,,99,"Prominent, ridden 2f out, weakened",321091,12,D C,45316,25,1,12,12
44791130,York,44791,0.649305556,Darley Yorkshire Oaks (Group 1) (British Champions Series) (Fillies & Mares),,1,3YO plus,7,1m 3f 188y,2608,Good (Good to Firm in places),,2m 29.92s,149.92,17.3959445,17.31,5,5,5.4,5,10.8,4,Magical Lagoon,1,8,3,9,0,126,,,Mrs J Harrington,S Foley,,109,"disputed lead, ridden and headed over 2f out, weakened",417-211,33,D,45295,4,1,33,12
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,18.19,11,11,6.87,7,13.74,8,Matching Sox,5,12,2,9,2,128,,h,A M Balding,David Probert,,,"took keen hold, mid-division, ridden 2f out, weakened inside final furlong",1,10,,45303,12,1,10,12
44791127,York,44791,0.576388889,Sky Bet Lowther Stakes (Group 2) (Fillies) (IRE Incentive Race),,1,2YO only,13,6f,1320,Good (Good to Firm in places),,1m 10.80s,70.8,18.6440678,18.54,4,4,2.9,3,5.8,2,Mawj,11,5,2,9,5,131,2Fav,,S bin Suroor,Ray Dawson,,105,"tracked leaders, pushed along 2f out, kept on same apce",121,41,D,45331,4.5,1,41,12
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,18.21,10,10,6.37,6,12.74,9,Metahorse,15,9,2,9,2,128,,,M L W Bell,Rowan Scott,,86,"towards rear of mid-division, never dangerous",3211,27,D,45301,10,1,27,12
44791131,York,44791,0.673611111,British EBF & Sir Henry Cecil Galtres Stakes (Listed Race) (Fillies & Mares),,1,3YO plus,11,1m 3f 188y,2608,Good (Good to Firm in places),,2m 30.75s,150.75,17.30016584,17.18,7,7,7.7,8,15.4,8,Mimikyu,5,3.333333333,3,9,0,126,2Fav,,J & T Gosden,L Dettori,,99,"took keen hold, prominent on outer, ridden and every chance 2f out, soon no extra, faded inside final furlong",8-211,54,D,45295,4,1,54,12
44791133,York,44791,0.722222222,British Stallion Studs EBF Fillies' Handicap,,2,3YO plus,14,7f,1540,Good (Good to Firm in places),,1m 23.06s,83.06,18.54081387,18.23,11,11,10.75,11,21.5,4,Mobadra,1,4,4,9,5,131,2Fav,,R Varian,Andrea Atzeni,,93,"in touch with leaders, driven along 2f out, faded inside final furlong",92/121-1,37,D,45331,4.5,1,37,12
44791119,Leicester,44791,0.822916667,Leicester Racecourse Ideal Self-Hire Wedding Venue Fillies' Handicap,,5,3YO plus,6,1m 3f 179y,2599,Good (Good to Firm in places),70,2m 30.30s,150.3,17.2920825,17.16,2,2,9,9,18,4,Mrs Meader,5,5,6,9,8,134,,,Miss J Feilden,S B Kirrane,3,62,"Dwelt start, held up in rear, switched left and headway over 2f out, went 2nd 2f out, soon hung left, hung right over 1f out, no impression",982-431,70,,45295,4,1,70,74
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,18.09,14,14,9.87,10,19.74,10,Nibras Rainbow,17,200,2,9,2,128,,p1,I Mohammed,Cameron Noble,,61,"towards rear and detached early, always behind",3981,11,,100/1,100,1,11,12
44791132,York,44791,0.697916667,Or8Wellness EBF Stallions Nursery Handicap,,2,2YO only,14,7f,1540,Good (Good to Firm in places),,1m 24.60s,84.6,18.20330969,17.96,8,8,8.5,9,17,2,One Nation,4,2.75,2,9,9,135,Fav,p,C Appleby,W Buick,,93,"mid-division, pushed along 2f out, carried left when weakening over 1f out, faded inside final furlong",3211,27,D,45331,4.5,1,27,12
44791133,York,44791,0.722222222,British Stallion Studs EBF Fillies' Handicap,,2,3YO plus,14,7f,1540,Good (Good to Firm in places),,1m 23.06s,83.06,18.54081387,18.15,13,13,13.5,14,27,9,One Small Step,2,14,5,8,13,125,,,Kevin Coleman,B A Curtis,,87,never better than mid-division,1047-01,8,D,45307,16,1,8,12
44791129,York,44791,0.625,Clipper Logistics Handicap (Heritage Handicap),,2,3YO plus,18,7f 192y,1732,Good (Good to Firm in places),,1m 34.59s,94.59,18.31060366,18.24,4,4,2.6,3,5.2,11,Orbaan,11,14,7,9,5,131,,t,D OMeara,Jason Watson,,99,"Held up, short of room 3f out, ridden 2f out, ran on well inside final furlong, never nearer",322811,12,CD,45299,8,1,12,12
44791127,York,44791,0.576388889,Sky Bet Lowther Stakes (Group 2) (Fillies) (IRE Incentive Race),,1,2YO only,13,6f,1320,Good (Good to Firm in places),,1m 10.80s,70.8,18.6440678,18.64,2,2,0.2,0,0.4,12,Queen Me,12,20,2,9,2,128,,,K A Ryan,T Eaves,,,"held up in mid-division, ridden over 1f out, soon good headway, ran on strongly inside final furlong, just held",1,48,D,45311,20,1,48,12
44791107,Fontwell,44791,0.704861111,V2 Proper Local Radio In Sussex Novices' Limited Handicap Chase (GBB Race),c,3,4YO plus,2,2m 5f 135y,4755,Good (Good to Firm in places),,5m 35.00s,335,14.19402985,14.05,2,2,26,26,52,2,Ragamuffin,,1.375,7,10,11,151,2Fav,t,N P Mulholland,Sam Twiston-Davies,,116,"led, challenged before 6 out, pushed along when headed before 3 out, hit 2 out, eased close home",3-21221,24,D,45519,1.875,1,24,43
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,17.77,19,19,19.77,20,39.54,13,Revision,9,16,2,9,2,128,,,K A Ryan,T Eaves,,,"held up in mid-division, pushed along over 3f out, soon weakened, tailed off towards finish",21,56,D,45301,10,1,56,12
44791113,Fontwell,44791,0.829861111,V2 Radio Drive Time With Crouchie Mares' Handicap Hurdle,h,5,3YO plus,6,2m 1f 162y,3902,Good (Good to Firm in places),105,4m 22.37s,262.37,14.87212715,14.78,5,5,12.25,12,24.5,2,Saywhatyouwant,,7,4,11,10,164,,t,D McCain Jnr,Theo Gillard,3,107,"tracked leaders, ridden after 2 out, gradually weakened",0305-31,31,D,45388,1.5,1,31,43
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,18.22,9,9,5.87,6,11.74,19,Secret Angel,11,11,2,8,11,123,,,K R Burke,S H James,,77,"tracked leaders, driven along over 1f out, no extra and weakened gradually inside final furlong",341,9,D,45305,14,1,9,12
44791119,Leicester,44791,0.822916667,Leicester Racecourse Ideal Self-Hire Wedding Venue Fillies' Handicap,,5,3YO plus,6,1m 3f 179y,2599,Good (Good to Firm in places),70,2m 30.30s,150.3,17.2920825,16.89,4,4,27,27,54,2,See The Sea,2,3,8,10,2,142,2Fav,t,D McCain Jnr,D Nolan,,67,"Soon disputed lead, led after 2f, ridden and headed over 2f out, soon outpaced and no chance with winner, lost 2nd and weakened 2f out",7106/41,9,,45327,2.5,1,9,74
44791115,Leicester,44791,0.739583333,Leicester Racecourse Ideal Conference Venue Handicap,,4,3YO plus,9,1m 53y,1813,Good (Good to Firm in places),80,1m 43.47s,103.47,17.52198705,17.52,2,2,0.05,0,0.1,6,Shaladar (FR),1,3.5,3,9,0,126,2Fav,p,K A Ryan,Oisin McSweeney,5,77,"took keen hold, held up in midfield, switched left and headway over 3f out, ridden and chased leaders 2f out, went 2nd and kept on well towards finish, just held",361221,19,D,45295,4,1,19,74
44791128,York,44791,0.600694444,Goffs UK Harry Beeby Premier Yearling Stakes (GBB Race),,2,2YO only,19,6f,1320,Good (Good to Firm in places),,1m 11.65s,71.65,18.42288904,18.42,1,1,0,0,0,14,Shouldvebeenaring,7,2.5,2,9,2,128,Fav,,R Hannon,S M Levey,,,"held up off the pace in rear, still plenty to do when ridden along over 2f out, soon switched right and headway, stayed on strongly inside final furlong, led final strides",41,95,D,45295,4,1,95,12
44791127,York,44791,0.576388889,Sky Bet Lowther Stakes (Group 2) (Fillies) (IRE Incentive Race),,1,2YO only,13,6f,1320,Good (Good to Firm in places),,1m 10.80s,70.8,18.6440678,18.47,10,10,5.12,5,10.24,13,Sweet Harmony,2,50,2,9,2,128,,,Richard Spencer,Jim Crowley,,,"towards rear of mid-division, never on terms",51,15,D,45316,25,1,15,12
44791127,York,44791,0.576388889,Sky Bet Lowther Stakes (Group 2) (Fillies) (IRE Incentive Race),,1,2YO only,13,6f,1320,Good (Good to Firm in places),,1m 10.80s,70.8,18.6440678,18.64,1,1,0,0,0,14,Swingalong,14,25,2,9,2,128,,,K R Burke,C Lee,,83,"raced handy, ridden to lead inside final furlong, kept on well",241,17,D,45311,20,1,17,12
44791119,Leicester,44791,0.822916667,Leicester Racecourse Ideal Self-Hire Wedding Venue Fillies' Handicap,,5,3YO plus,6,1m 3f 179y,2599,Good (Good to Firm in places),70,2m 30.30s,150.3,17.2920825,17.29,1,1,0,0,0,3,Thanks Monica,1,1,3,10,1,141,Fav,b,R M Beckett,Hector Crouch,,75,"Soon disputed lead, chased leader and switched left after 2f, led over 2f out, soon pushed along and went well clear, ran on well, eased towards finish, very easily",642721,8,,45519,1.875,1,8,74
44791114,Leicester,44791,0.71875,British EBF Restricted Novice Stakes (EBF Restricted Race Qualifier) (GBB) (IRE Incentive Race),,5,2YO only,7,7f,1540,Good (Good to Firm in places),,1m 25.65s,85.65,17.98015178,17.98,1,1,0,0,0,2,Tyrones Poppy,2,0.666666667,2,9,6,132,Fav,,T D Easterby,S B Kirrane,3,,"in touch, switched right over 2f out, driven along over 1f out, pressed and headed leader inside final furlong, cosily",31,12,,45515,1.375,1,12,74
44791131,York,44791,0.673611111,British EBF & Sir Henry Cecil Galtres Stakes (Listed Race) (Fillies & Mares),,1,3YO plus,11,1m 3f 188y,2608,Good (Good to Firm in places),,2m 30.75s,150.75,17.30016584,17.22,5,5,5.45,5,10.9,12,Voodoo Queen,12,8,3,9,0,126,,,R Varian,David Egan,,93,"keen, close up, pushed along over 1f out, weakened inside final furlong",32-11,34,,45299,8,1,34,12
44792138,York,44792,0.673611111,Assured Data Protection EBF Fillies' Handicap (Heritage Handicap),,2,3YO plus,10,1m 2f 56y,2256,Good to Firm (Good in places),105,2m 9.27s,129.27,17.45184498,17.42,2,2,2,2,4,5,Amanzoe,4,2.125,3,9,1,127,Fav,,W J Haggas,Tom Marquand,,93,"held up in mid-division, pushed along over 3f out, effort over 2f out, chased winner over 1f out, no impression, stayed on",412111,13,D,45294,3,1,13,12
44792152,Killarney (IRE),44792,0.763888889,Owens McCarthy Claims Handicap Chase,c,,4YO plus,14,2m 7f,5060,Good to Yielding,102,5m 52.40s,352.4,14.35868331,14.26,4,4,18,18,36,1,Arverne (FR),,3.5,7,12,0,168,2Fav,b,G P Cromwell,L P Dempsey,,102,"disputed lead early, tracked leader, 3rd halfway, 4th and pushed along 3 out, no impression from 2 out, no extra",0P5P-61,35,,45329,3.5,1,35,4
44792132,Wolverhampton,44792,0.850694444,Weatherbys Handicap,,5,3YO only,8,1m 1f 104y,2084,Standard (AW - Tapeta),75,1m 59.56s,119.56,17.43057879,17.43,2,2,0.2,0,0.4,4,Asraabb,6,1.75,3,9,6,132,Fav,,R Varian,Jefferson Smith,,72,"slowly into stride, held up in rear, switched left and headway over 1f out, switched left inside final furlong, ran on, went 2nd close home",5541,10,,45388,1.5,1,10,51
44792112,Newbury,44792,0.618055556,Outdoor Digital Productions Handicap,,2,3YO plus,9,1m,1760,Good (Str),100,1m 40.17s,100.17,17.57013078,17.54,2,2,1.25,1,2.5,7,Auditor,2,3.5,3,9,2,128,JFav,,F & M Meade,S M Levey,,92,"towards rear, good headway when pushed along 2f out, pressed leader over 1f out, ridden to lead narrowly inside final furlong, ran on but headed towards finish",275411,34,,45294,3,1,34,62
44792140,York,44792,0.722222222,Sky Bet Mile Handicap,,2,3YO only,14,7f 192y,1732,Good to Firm (Good in places),105,1m 36.13s,96.13,18.01726828,17.84,13,13,7.09,7,14.18,1,Bay Of Honour,5,7,3,9,12,138,,,C Appleby,W Buick,,102,"took keen hold, prominent, ridden approaching 2f out, minor headway inside final furlong, soon no extra",01-151,13,D,45329,3.5,1,13,12
44792107,Carlisle,44792,0.680555556,David Allen IT Handicap,,4,3YO plus,9,6f 195y,1515,Good (Good to Firm in places),80,1m 26.92s,86.92,17.42982052,17.23,5,5,7.52,8,15.04,5,Beltane,10,8,3,9,7,133,,,K Dalgleish,Neeraj Rawal,,78,midfield,31-803D,25,,45294,3,1,25,47
44792121,Newcastle,44792,0.864583333,Best Odds Guaranteed At Vickers.Bet Everyday Handicap (Div 2),,6,3YO plus,10,7f 14y,1554,Standard / Slow (AW - Tapeta),55,1m 28.71s,88.71,17.51775448,17.52,1,1,0,0,0,2,Bold Territories,3,3.2,4,9,6,132,,p,M Dods,Oliver Stammers,3,55,"held up, headway under pressure approaching final furlong, stayed on strongly final 100 yards, got up on line, gamely",0-87421,21,D,45391,2.25,1,21,60
44792146,Kilbeggan (IRE),44792,0.805555556,Kiernan Steel Handicap Chase,c,,4YO plus,8,3m 1f,5500,Good,,6m 25.50s,385.5,14.26718547,14.27,1,1,0,0,0,4,Brave Way,,4,7,11,0,154,,,H de Bromhead,Rachael Blackmore,,118,"tracked leaders, raced keenly, 2nd halfway, pressed winner 2 out, pushed along and led before last, ridden and 1 length lead last, asserted final 100 yards, stayed on well",8/442-21,30,C,45327,2.5,1,30,84
44792106,Carlisle,44792,0.65625,Cubby Construction Handicap (Div 2),,5,3YO plus,8,7f 173y,1713,Good (Good to Firm in places),70,1m 40.88s,100.88,16.98057098,16.88,4,4,4.45,4,8.9,4,Captain Corelli,2,2,5,9,11,137,2Fav,,Miss J A Camacho,D Tudhope,,65,"midfield, pushed along 3f out, weakened inside final furlong",2124-71,16,CD,45393,2.75,1,16,47
44792101,Carlisle,44792,0.541666667,Kingmoor Park Properties Nursery Handicap (A Jockey Club Grassroots Nursery Series Qualifier),,5,2YO only,8,5f,1100,Good (Good to Firm in places),75,1m 1.64s,61.64,17.84555483,17.75,3,3,2.45,2,4.9,4,Castan,2,3.333333333,2,9,3,129,2Fav,,B Smart,G Lee,,66,"midfield, pushed along over 2f out, kept on one pace",7771,21,D,45296,5,1,21,47
44792136,York,44792,0.625,Al Basti Equiworld Dubai Gimcrack Stakes (Group 2) (Colts & Geldings) (IRE Incentive Race),,1,2YO only,12,6f,1320,Good (Good to Firm in places),,1m 10.51s,70.51,18.72074883,18.34,8,8,11,11,22,2,Catch The Paddy,7,18,2,9,2,128,,,K A Ryan,Kevin Stott,,90,"in touch in mid-division, switched right over 1f out, no impression final furlong",2211,27,CD,45307,16,1,27,12
44792142,Kilbeggan (IRE),44792,0.708333333,Tote Guarantee On Irish & UK Races Novice Hurdle,h,,4YO plus,3,2m 3f,4180,Good,,4m 33.10s,273.1,15.30574881,15.31,1,1,0,0,0,5,Champagne Problem,,0.333333333,5,10,12,152,Fav,h,W P Mullins,Mr Pat Taaffe,7,,"prominent, ran freely and not fluent jumping, led after 1st, headed next, mistake 4th, led before next where slight mistake, went on before 2 out, soon well clear, kept on well, eased run-in, easily",45310,42,,45416,0.8,1,42,84
